Agent Id,Device Type,Device Type Certified,Count,Snapshot At
oneplus-smart,action.devices.types.SWITCH,No,415,2020-08-12
iris-smartlf,action.devices.types.SWITCH,No,413,2020-08-12
greenlite-smart-home,action.devices.types.LIGHT,No,411,2020-08-12
hi-by-geonav-f8766,action.devices.types.TV,No,410,2020-08-12
mpe-smart-control-ed467,action.devices.types.SWITCH,No,407,2020-08-12
vizo-smart,action.devices.types.AC_UNIT,No,406,2020-08-12
myvita-smarthome,action.devices.types.SWITCH,No,406,2020-08-12
duux-8d07e,action.devices.types.AC_UNIT,No,398,2020-08-12
renpho-smart-7e589,action.devices.types.OUTLET,No,396,2020-08-12
digma-smartlife,action.devices.types.THERMOSTAT,No,387,2020-08-12
digma-smartlife,action.devices.types.BLINDS,No,386,2020-08-12
larkkey-212c3,action.devices.types.SWITCH,No,384,2020-08-12
busch-free-at-home,action.devices.types.BLINDS,No,383,2020-08-12
goman-b5f75,action.devices.types.SWITCH,No,381,2020-08-12
nedis-smartlife-2670f,action.devices.types.TV,No,381,2020-08-12
carro-home,action.devices.types.LIGHT,No,381,2020-08-12
govee-home,action.devices.types.SECURITYSYSTEM,No,377,2020-08-12
vivitar-smart,action.devices.types.SWITCH,No,374,2020-08-12
elesion-action,action.devices.types.SENSOR,No,374,2020-08-12
kloee-for-sc,action.devices.types.OUTLET,No,373,2020-08-12
busch-voicecontrol,action.devices.types.SWITCH,No,373,2020-08-12
connect-smarthome-5a689,action.devices.types.TV,No,368,2020-08-12
homebridge-19a12,action.devices.types.GARAGE,No,366,2020-08-12
jeedom-smarthome-3f104,action.devices.types.SWITCH,No,364,2020-08-12
z-way-homegraph,action.devices.types.THERMOSTAT,No,364,2020-08-12
node-red-d955e,action.devices.types.SWITCH,No,361,2020-08-12
node-red-home-automation-82192,action.devices.types.GARAGE,No,358,2020-08-12
athom-cloud-assistant-devices,action.devices.types.KETTLE,No,357,2020-08-12
dobiss-nxt,action.devices.types.THERMOSTAT,No,355,2020-08-12
smart-homy,action.devices.types.LIGHT,No,355,2020-08-12
lsc-smart-connect-d69f9,action.devices.types.SWITCH,No,353,2020-08-12
casa-hitachi-smarthome-001,action.devices.types.AC_UNIT,No,353,2020-08-12
kogansmarterhome,action.devices.types.FAN,No,351,2020-08-12
dobiss-nxt,action.devices.types.OUTLET,No,350,2020-08-12
weback-2d90a,action.devices.types.AIRPURIFIER,No,349,2020-08-12
skyhome-fe1d5,action.devices.types.WINDOW,No,347,2020-08-12
imt-home-bd61a,action.devices.types.SWITCH,No,347,2020-08-12
mirabella-genio,action.devices.types.FAN,No,346,2020-08-12
at-home-eae35,action.devices.types.OUTLET,No,345,2020-08-12
elesion-action,action.devices.types.TV,No,343,2020-08-12
kmc-smart-229508,action.devices.types.LIGHT,No,343,2020-08-12
domos-6304b,action.devices.types.THERMOSTAT,No,342,2020-08-12
m071-us-smart-home,action.devices.types.OUTLET,No,339,2020-08-12
hej-home,action.devices.types.CAMERA,No,339,2020-08-12
altec-smart-79484,action.devices.types.CAMERA,No,339,2020-08-12
stitch-by-monoprice-be7dd,action.devices.types.SWITCH,No,338,2020-08-12
zemote-8de08,action.devices.types.FAN,No,335,2020-08-12
wozart-technologies,action.devices.types.LIGHT,No,330,2020-08-12
brilliance-smart-ade31,action.devices.types.OUTLET,No,330,2020-08-12
energeeks-smart-home,action.devices.types.SWITCH,No,328,2020-08-12
aisee-237309,action.devices.types.CAMERA,No,326,2020-08-12
home-578c2,action.devices.types.SWITCH,No,326,2020-08-12
simpnic-smart-home,action.devices.types.FAN,No,323,2020-08-12
simpnic-smart-home,action.devices.types.SETTOP,No,323,2020-08-12
smarthome-6a9c3,action.devices.types.SWITCH,No,323,2020-08-12
geeklink-smart-home,action.devices.types.FAN,No,322,2020-08-12
heatmiser-e81c2,action.devices.types.SWITCH,No,321,2020-08-12
simpnic-smart-home,action.devices.types.AC_UNIT,No,320,2020-08-12
simpnic-smart-home,action.devices.types.TV,No,320,2020-08-12
tcp-smart-3b6a5,action.devices.types.CAMERA,No,319,2020-08-12
plugnsay-5be2f,action.devices.types.BLINDS,No,319,2020-08-12
digma-smartlife,action.devices.types.SENSOR,No,319,2020-08-12
brilliant-smart,action.devices.types.CAMERA,No,318,2020-08-12
openmotics-7a4aa,action.devices.types.OUTLET,No,318,2020-08-12
carrier-smart-home-ac,action.devices.types.OUTLET,No,315,2020-08-12
hombli,action.devices.types.CAMERA,No,314,2020-08-12
fibaro-smart-home,action.devices.types.DOOR,No,313,2020-08-12
garza-smart,action.devices.types.CAMERA,No,312,2020-08-12
airsend-f9cb2,action.devices.types.OUTLET,No,311,2020-08-12
econnect-elmospa-2015,action.devices.types.SECURITYSYSTEM,No,310,2020-08-12
lenovo-link-pro-889d6,action.devices.types.SWITCH,No,310,2020-08-12
commax-311b1,action.devices.types.LOCK,No,310,2020-08-12
atomi-smart,action.devices.types.COFFEE_MAKER,No,308,2020-08-12
skyhome-fe1d5,action.devices.types.LIGHT,No,305,2020-08-12
heath-zenith-connect,action.devices.types.CAMERA,No,304,2020-08-12
taiwan-168604,action.devices.types.SECURITYSYSTEM,No,303,2020-08-12
laview-smart,action.devices.types.CAMERA,No,302,2020-08-12
qct-smart-a5458,action.devices.types.AC_UNIT,No,298,2020-08-12
eco4life-5e88d,action.devices.types.CAMERA,No,297,2020-08-12
positivo-casa-inteligente,action.devices.types.SECURITYSYSTEM,No,296,2020-08-12
digma-smartlife,action.devices.types.TV,No,291,2020-08-12
bardi-smart-home,action.devices.types.FAN,No,291,2020-08-12
avatar-controls,action.devices.types.SWITCH,No,288,2020-08-12
busch-free-at-home,action.devices.types.THERMOSTAT,No,287,2020-08-12
homewizard-climate,action.devices.types.HEATER,No,283,2020-08-12
automationbridge-f5e73,action.devices.types.DOOR,No,283,2020-08-12
one-home-26772,action.devices.types.LIGHT,No,282,2020-08-12
node-red-208520,action.devices.types.SWITCH,No,281,2020-08-12
iotas-home-7f8e2,action.devices.types.THERMOSTAT,No,281,2020-08-12
qct-smart-a5458,action.devices.types.TV,No,278,2020-08-12
jeedom-smarthome-3f104,action.devices.types.SECURITYSYSTEM,No,275,2020-08-12
blitzwolf-841de,action.devices.types.AC_UNIT,No,274,2020-08-12
abode-smart-home,action.devices.types.GARAGE,No,274,2020-08-12
i2go-home-27af8,action.devices.types.TV,No,273,2020-08-12
ahome-c1a97,action.devices.types.SWITCH,No,273,2020-08-12
zicontrol-15d2c,action.devices.types.SWITCH,No,272,2020-08-12
globe-suite,action.devices.types.CAMERA,No,267,2020-08-12
raplink,action.devices.types.SWITCH,No,265,2020-08-12
fibaro-smart-home,action.devices.types.THERMOSTAT,No,263,2020-08-12
commax-311b1,action.devices.types.FAN,No,262,2020-08-12
renpho-smart-7e589,action.devices.types.LIGHT,No,261,2020-08-12
nedis-smartlife-2670f,action.devices.types.SENSOR,No,261,2020-08-12
nedis-smartlife-2670f,action.devices.types.FAN,No,260,2020-08-12
hometest-e5bd9,action.devices.types.REMOTECONTROL,No,260,2020-08-12
tuya-smart-cee31,action.devices.types.DEHUMIDIFIER,No,259,2020-08-12
bazz-smart-home-2b681,action.devices.types.SWITCH,No,258,2020-08-12
hanssem-iot,action.devices.types.BED,No,257,2020-08-12
globe-suite,action.devices.types.SENSOR,No,256,2020-08-12
weback-2d90a,action.devices.types.SWITCH,No,255,2020-08-12
connect-smarthome-5a689,action.devices.types.AC_UNIT,No,251,2020-08-12
brookstone-smart,action.devices.types.SWITCH,No,250,2020-08-12
mpe-smart-control-ed467,action.devices.types.OUTLET,No,250,2020-08-12
meross-50e63,action.devices.types.FAN,No,245,2020-08-12
renpho-smart-7e589,action.devices.types.AIRPURIFIER,No,245,2020-08-12
curv-smart-dce6c,action.devices.types.OUTLET,No,243,2020-08-12
energeasy-connect,action.devices.types.BLINDS,No,243,2020-08-12
positivo-casa-inteligente,action.devices.types.FAN,No,243,2020-08-12
busch-free-at-home,action.devices.types.SHUTTER,No,242,2020-08-12
smarthome-6a9c3,action.devices.types.AC_UNIT,No,242,2020-08-12
vtac-smart-light,action.devices.types.SWITCH,No,241,2020-08-12
elesion-action,action.devices.types.CAMERA,No,241,2020-08-12
pairot-d70d7,action.devices.types.THERMOSTAT,No,239,2020-08-12
hombli,action.devices.types.TV,No,239,2020-08-12
ankee-for-smart-home,action.devices.types.FAN,No,237,2020-08-12
garza-smart,action.devices.types.SWITCH,No,236,2020-08-12
pairot-d70d7,action.devices.types.BLINDS,No,236,2020-08-12
home2cloud-d7e13,action.devices.types.BLINDS,No,233,2020-08-12
qct-smart-a5458,action.devices.types.SWITCH,No,232,2020-08-12
open-steren-home,action.devices.types.AC_UNIT,No,231,2020-08-12
fibaro-smart-home,action.devices.types.SHUTTER,No,231,2020-08-12
hama-smart,action.devices.types.SENSOR,No,230,2020-08-12
pyrogss-7374c,action.devices.types.SWITCH,No,229,2020-08-12
carrier-smart-home-ac,action.devices.types.LIGHT,No,226,2020-08-12
fs-home-d64aa,action.devices.types.OUTLET,No,224,2020-08-12
digma-smartlife,action.devices.types.AC_UNIT,No,223,2020-08-12
gridhome-smartcontrol-action,action.devices.types.SENSOR,No,222,2020-08-12
ledvance-smart-mesh,action.devices.types.SWITCH,No,222,2020-08-12
nexa-bridge-8da9a,action.devices.types.SENSOR,No,222,2020-08-12
kabum-smart-4a599,action.devices.types.TV,No,221,2020-08-12
surco-26e22,action.devices.types.FAN,No,221,2020-08-12
qct-smart-a5458,action.devices.types.LIGHT,No,221,2020-08-12
yolink-b03f9,action.devices.types.SENSOR,No,221,2020-08-12
smrtlite-20264,action.devices.types.SWITCH,No,220,2020-08-12
interactive-home1,action.devices.types.OUTLET,No,219,2020-08-12
kappelt-gbridge,action.devices.types.OUTLET,No,219,2020-08-12
brilliant-smart,action.devices.types.TV,No,218,2020-08-12
furlife-iot,action.devices.types.LIGHT,No,218,2020-08-12
vizo-smart,action.devices.types.FAN,No,217,2020-08-12
hdl-smart-home-212707,action.devices.types.CURTAIN,No,217,2020-08-12
sikom-home,action.devices.types.LIGHT,No,216,2020-08-12
life-konnect-66d1d,action.devices.types.LIGHT,No,212,2020-08-12
jeedom-smarthome-3f104,action.devices.types.GARAGE,No,211,2020-08-12
elesion-action,action.devices.types.FAN,No,211,2020-08-12
blebox-5d237,action.devices.types.SENSOR,No,209,2020-08-12
zemote-8de08,action.devices.types.THERMOSTAT,No,209,2020-08-12
energeasy-connect,action.devices.types.AWNING,No,209,2020-08-12
ifuturehome,action.devices.types.OUTLET,No,208,2020-08-12
magiqtouch-voice-assistant,action.devices.types.OUTLET,No,207,2020-08-12
oneplus-smart,action.devices.types.SENSOR,No,205,2020-08-12
smarthomeschwaiger,action.devices.types.OUTLET,No,204,2020-08-12
fir-iot-7cf25,action.devices.types.SENSOR,No,203,2020-08-12
simple-home-39be4,action.devices.types.SENSOR,No,202,2020-08-12
surco-26e22,action.devices.types.LIGHT,No,202,2020-08-12
yolink-b03f9,action.devices.types.DOOR,No,200,2020-08-12
qct-smart-a5458,action.devices.types.FAN,No,199,2020-08-12
carro-home,action.devices.types.FAN,No,198,2020-08-12
eco4life-5e88d,action.devices.types.SWITCH,No,194,2020-08-12
smart-friends-7d43f,action.devices.types.SWITCH,No,193,2020-08-12
surco-26e22,action.devices.types.VACUUM,No,190,2020-08-12
wulian-home-67c04,action.devices.types.OUTLET,No,189,2020-08-12
xiaoyan-smarthome,action.devices.types.SWITCH,No,189,2020-08-12
wiser-by-se-c7c29,action.devices.types.CURTAIN,No,188,2020-08-12
tuya-direct-action-kdm,action.devices.types.DEHUMIDIFIER,No,187,2020-08-12
xdr-controller,action.devices.types.THERMOSTAT,No,187,2020-08-12
gidbo-1529346140533,action.devices.types.THERMOSTAT,No,187,2020-08-12
lifx-cloud,action.devices.types.SWITCH,No,187,2020-08-12
k-smart-dcb20,action.devices.types.OUTLET,No,186,2020-08-12
elesion-action,action.devices.types.THERMOSTAT,No,186,2020-08-12
one-home-26772,action.devices.types.TV,No,184,2020-08-12
plus-style,action.devices.types.CAMERA,No,184,2020-08-12
atomi-smart,action.devices.types.SWITCH,No,184,2020-08-12
gridhome-smartcontrol-action,action.devices.types.THERMOSTAT,No,183,2020-08-12
jinvoo-smart,action.devices.types.TV,No,183,2020-08-12
kappelt-gbridge,action.devices.types.THERMOSTAT,No,182,2020-08-12
node-red-208520,action.devices.types.OUTLET,No,181,2020-08-12
ge-appliances-da,action.devices.types.LIGHT,No,181,2020-08-12
chacon-home-6c8a7,action.devices.types.SWITCH,No,180,2020-08-12
smarthome-6a9c3,action.devices.types.SETTOP,No,180,2020-08-12
leddimapp-211203,action.devices.types.SWITCH,No,179,2020-08-12
wyfy-c7201,action.devices.types.AC_UNIT,No,178,2020-08-12
connexoon-asia,action.devices.types.CURTAIN,No,178,2020-08-12
jinvoo-smart,action.devices.types.AC_UNIT,No,177,2020-08-12
fibaro-smart-home,action.devices.types.GARAGE,No,177,2020-08-12
duux-8d07e,action.devices.types.HUMIDIFIER,No,175,2020-08-12
tydom-634b2,action.devices.types.OUTLET,No,175,2020-08-12
xdr-controller,action.devices.types.OUTLET,No,175,2020-08-12
dobiss-nxt,action.devices.types.SWITCH,No,174,2020-08-12
ge-appliances-da,action.devices.types.FAN,No,173,2020-08-12
proscenicrobot,action.devices.types.HUMIDIFIER,No,173,2020-08-12
friendship-lamp-a3f56,action.devices.types.LIGHT,No,173,2020-08-12
monster-smart-26bf7,action.devices.types.CAMERA,No,171,2020-08-12
busch-voicecontrol,action.devices.types.THERMOSTAT,No,171,2020-08-12
wiz-system-166010,action.devices.types.SWITCH,No,169,2020-08-12
fir-iot-7cf25,action.devices.types.AC_UNIT,No,169,2020-08-12
cross-smart-c86ee,action.devices.types.SWITCH,No,168,2020-08-12
smart-dgm-82879,action.devices.types.SWITCH,No,168,2020-08-12
hamilton-hills-smart,action.devices.types.LIGHT,No,168,2020-08-12
vivitar-smart-home-da,action.devices.types.CAMERA,No,167,2020-08-12
skyhome-fe1d5,action.devices.types.GARAGE,No,165,2020-08-12
feit-6ab87,action.devices.types.AC_UNIT,No,165,2020-08-12
legate-smart-home,action.devices.types.LIGHT,No,164,2020-08-12
prod-stage-devolo,action.devices.types.BLINDS,No,164,2020-08-12
connect-smarthome-5a689,action.devices.types.CAMERA,No,163,2020-08-12
fangtest-5a123,action.devices.types.SENSOR,No,162,2020-08-12
garza-smart,action.devices.types.THERMOSTAT,No,161,2020-08-12
zimi-smarthome-v2,action.devices.types.FAN,No,160,2020-08-12
fhem-ga-connector,action.devices.types.WINDOW,No,160,2020-08-12
pairot-d70d7,action.devices.types.SENSOR,No,157,2020-08-12
lampux1-656a4,action.devices.types.SWITCH,No,157,2020-08-12
netzhome-31275,action.devices.types.THERMOSTAT,No,156,2020-08-12
den-actions-prod,action.devices.types.SWITCH,No,156,2020-08-12
caliber-smart-home,action.devices.types.CAMERA,No,155,2020-08-12
converge-digital,action.devices.types.SWITCH,No,155,2020-08-12
plus-style,action.devices.types.SENSOR,No,155,2020-08-12
lifeshield-smart-home,action.devices.types.CAMERA,No,154,2020-08-12
brilliant-smart,action.devices.types.AC_UNIT,No,154,2020-08-12
fhem-ga-connector,action.devices.types.OUTLET,No,154,2020-08-12
node-red-home-automation-82192,action.devices.types.SPEAKER,No,153,2020-08-12
bardi-smart-home,action.devices.types.SENSOR,No,153,2020-08-12
honeywell-f52f1,action.devices.types.AIRPURIFIER,No,153,2020-08-12
gridhome-smartcontrol-action,action.devices.types.CURTAIN,No,152,2020-08-12
proscenicrobot,action.devices.types.FRYER,No,151,2020-08-12
konyks-92c13,action.devices.types.CURTAIN,No,150,2020-08-12
javis-home-4e96a,action.devices.types.SENSOR,No,149,2020-08-12
smartenit-smarthome-action,action.devices.types.SWITCH,No,148,2020-08-12
digma-smartlife,action.devices.types.FAN,No,148,2020-08-12
atomi-smart,action.devices.types.HEATER,No,147,2020-08-12
cygnett-home,action.devices.types.SENSOR,No,147,2020-08-12
blitzwolf-841de,action.devices.types.HUMIDIFIER,No,146,2020-08-12
smart-home-by-hornbach-f0e19,action.devices.types.THERMOSTAT,No,146,2020-08-12
mysmarthome-voice,action.devices.types.THERMOSTAT,No,145,2020-08-12
broadlink-smart-home,action.devices.types.SWITCH,No,145,2020-08-12
feit-6ab87,action.devices.types.CAMERA,No,144,2020-08-12
lenovo-link-pro-889d6,action.devices.types.SENSOR,No,144,2020-08-12
hi-by-geonav-f8766,action.devices.types.OUTLET,No,143,2020-08-12
energeasy-connect,action.devices.types.WINDOW,No,142,2020-08-12
energeasy-connect,action.devices.types.GARAGE,No,142,2020-08-12
modan-smart-home,action.devices.types.SWITCH,No,142,2020-08-12
home-578c2,action.devices.types.OUTLET,No,141,2020-08-12
smartpoint-home-9f74d,action.devices.types.SWITCH,No,140,2020-08-12
netzhome-31275,action.devices.types.OUTLET,No,140,2020-08-12
kuled-4d19d,action.devices.types.LIGHT,No,139,2020-08-12
kmc-smart-229508,action.devices.types.SWITCH,No,139,2020-08-12
enther-home,action.devices.types.OUTLET,No,139,2020-08-12
fhem-ga-connector,action.devices.types.DOOR,No,139,2020-08-12
pert-d6b38,action.devices.types.THERMOSTAT,No,138,2020-08-12
sigmacasa-smarthome-skill-003,action.devices.types.OUTLET,No,138,2020-08-12
homebridge-19a12,action.devices.types.LOCK,No,138,2020-08-12
mirati-home-50280,action.devices.types.SWITCH,No,136,2020-08-12
kogansmarterhome,action.devices.types.HUMIDIFIER,No,135,2020-08-12
geeklink-smart-home,action.devices.types.CURTAIN,No,134,2020-08-12
meross-50e63,action.devices.types.AC_UNIT,No,134,2020-08-12
hzconnect-5d5cc,action.devices.types.CAMERA,No,131,2020-08-12
digma-smartlife,action.devices.types.VACUUM,No,131,2020-08-12
pixie-plus-ce78a,action.devices.types.OUTLET,No,131,2020-08-12
bimar-live-smart-c76a9,action.devices.types.HEATER,No,130,2020-08-12
legate-smart-home,action.devices.types.CURTAIN,No,130,2020-08-12
efamilycloud-7cff1,action.devices.types.TV,No,129,2020-08-12
jarton-home-41a08,action.devices.types.SWITCH,No,129,2020-08-12
at-home-eae35,action.devices.types.LIGHT,No,128,2020-08-12
mightyrc-smart,action.devices.types.SWITCH,No,127,2020-08-12
sulion-iot-43062,action.devices.types.FAN,No,127,2020-08-12
taiwan-168604,action.devices.types.CURTAIN,No,127,2020-08-12
fibaro-smart-home,action.devices.types.WINDOW,No,127,2020-08-12
stl-smart-home-b153f,action.devices.types.SWITCH,No,126,2020-08-12
hiposmart-home,action.devices.types.SWITCH,No,126,2020-08-12
ozom-pro,action.devices.types.SWITCH,No,126,2020-08-12
test-b4ceb,action.devices.types.SHUTTER,No,126,2020-08-12
gosund-590c1,action.devices.types.CAMERA,No,126,2020-08-12
hihome-45a48,action.devices.types.CAMERA,No,124,2020-08-12
automationbridge-f5e73,action.devices.types.LOCK,No,123,2020-08-12
ehomelife-c6e0e,action.devices.types.LIGHT,No,123,2020-08-12
guardian365pro,action.devices.types.LIGHT,No,122,2020-08-12
fhem-ga-connector,action.devices.types.SHUTTER,No,122,2020-08-12
guardian365pro,action.devices.types.SWITCH,No,122,2020-08-12
teckin-426ea,action.devices.types.SWITCH,No,121,2020-08-12
wyfy-c7201,action.devices.types.LIGHT,No,120,2020-08-12
pert-d6b38,action.devices.types.OUTLET,No,118,2020-08-12
jeedom-smarthome-3f104,action.devices.types.TV,No,118,2020-08-12
busch-voicecontrol,action.devices.types.SHUTTER,No,118,2020-08-12
iotas-home-7f8e2,action.devices.types.LOCK,No,117,2020-08-12
orro-prod-assistant,action.devices.types.SWITCH,No,117,2020-08-12
interactive-home1,action.devices.types.CAMERA,No,115,2020-08-12
digma-smartlife,action.devices.types.CURTAIN,No,113,2020-08-12
io-e-50439,action.devices.types.SENSOR,No,113,2020-08-12
etmars-3879c,action.devices.types.SWITCH,No,113,2020-08-12
energeasy-connect,action.devices.types.GATE,No,113,2020-08-12
koogeek-life-673a6,action.devices.types.CAMERA,No,112,2020-08-12
aisee-237309,action.devices.types.LIGHT,No,112,2020-08-12
one-home-26772,action.devices.types.AC_UNIT,No,112,2020-08-12
goldmedal-iworld,action.devices.types.FAN,No,110,2020-08-12
fir-iot-7cf25,action.devices.types.FAN,No,108,2020-08-12
heylittleelf,action.devices.types.LIGHT,No,107,2020-08-12
smarthome-1a8a3,action.devices.types.LIGHT,No,107,2020-08-12
yale-view,action.devices.types.SWITCH,No,107,2020-08-12
